#{"t_start": 1772342752.702262, "env_id": "highway-v0"}
r,l,t
60.102042,80,2312.026399
30.30411,39,2312.476458
68.094689,80,2313.406178
62.237443,80,2314.406928
63.630488,80,2315.335338
66.370761,80,2316.255827
64.86825,80,2317.167283
66.50411,80,2318.127778
28.770777,38,2318.577775
59.72473,80,2319.490888
61.356632,80,2320.474291
59.210237,80,2321.403731
62.059208,80,2322.318459
60.10411,80,2323.300021
61.755293,80,2324.230238
8.27032,12,2324.370576
69.54496,80,2325.320204
63.426087,80,2326.295548
14.858066,20,2326.568744
61.411727,80,2327.496532
26.170761,31,2327.859518
62.890339,80,2328.791434
62.611621,80,2329.772784
60.486761,80,2330.693147
62.633148,80,2331.65969
14.777001,20,2331.893914
34.133147,43,2332.396077
62.225413,80,2333.38903
62.545171,80,2334.337879
32.958715,42,2334.846631
37.814766,48,2335.401456
60.790589,80,2336.364484
59.976672,80,2337.302084
45.626368,63,2338.039054
62.822177,80,2339.046259
24.673509,32,2339.419017
27.158392,36,2339.83556
39.377015,53,2340.449157
46.760232,59,2341.162995
60.398564,80,2342.137137
64.049567,80,2343.088255
62.989396,80,2344.02122
68.078476,80,2345.006574
62.943802,80,2345.951227
61.903057,80,2346.858472
59.067973,80,2347.829163
63.368221,80,2348.774726
43.50411,57,2349.437229
62.098071,80,2350.374267
64.625522,80,2351.356367
61.092121,80,2352.287262
60.640755,80,2353.220104
52.502455,71,2354.140894
62.501949,80,2355.125433
62.291795,80,2356.070094
63.170777,80,2357.051887
60.770777,80,2357.996913
62.482248,80,2358.927473
62.770776,80,2359.929786
61.903059,80,2360.902529
61.710773,80,2361.845257
63.04289,80,2362.787697
62.817541,80,2363.805761
59.606984,80,2364.745807
61.829415,80,2365.676754
62.033618,80,2366.641879
64.484295,80,2367.550874
5.663907,7,2367.63516
64.237027,80,2368.563834
4.893977,7,2368.647115
60.225533,80,2369.591245
65.500405,80,2370.526451
59.553616,80,2371.45474
60.370777,80,2372.422326
59.77898,80,2373.341611
59.779105,80,2374.266841
30.170777,41,2374.758304
28.63567,39,2375.262005
28.558572,39,2375.72598
7.758325,11,2375.855728
62.578902,80,2376.779749
62.104025,80,2377.703949
60.678475,80,2378.659074
64.904083,80,2379.584764
57.100614,80,2380.534385
59.30411,80,2381.516635
61.635788,80,2382.430638
64.50411,80,2383.342897
40.770777,56,2384.014269
60.904073,80,2384.982385
61.245648,80,2385.902787
3.532809,5,2385.963578
49.558544,68,2386.745427
63.036824,80,2387.712271
63.163688,80,2388.639574
23.50411,31,2389.00187
60.436121,80,2389.929895
62.370777,80,2390.963485
33.16945,45,2391.49015
61.163426,80,2392.423606
63.295959,80,2393.413813
59.567315,80,2394.341079
60.50411,80,2395.269123
61.710709,80,2396.184419
60.703057,80,2397.1641
60.092042,80,2398.095695
64.087941,80,2399.011076
59.837443,80,2400.009885
61.837443,80,2400.951747
58.857037,80,2401.889689
62.836042,80,2402.868462
65.303055,80,2403.795442
65.565337,80,2404.763544
59.111326,80,2405.742181
33.826204,46,2406.27986
61.648935,80,2407.199628
63.165769,80,2408.12557
63.165251,80,2409.084087
54.236392,69,2409.908282
65.037443,80,2410.845405
61.025398,80,2411.872941
65.40508,80,2412.802628
20.958747,27,2413.119161
64.758876,80,2414.079855
60.10411,80,2415.028509
60.969101,80,2415.963146
64.237443,80,2416.907075
64.555761,80,2417.889968
61.678476,80,2418.831473
59.037443,80,2419.769135
58.857007,80,2420.742851
62.760388,80,2421.7443
62.352449,80,2422.690236
61.037443,80,2423.621747
52.770777,68,2424.469291
67.778585,80,2425.402733
59.109888,80,2426.349337
65.168581,80,2427.337175
64.373552,80,2428.274017
62.90411,80,2429.238879
62.35185,80,2430.210085
56.425547,69,2431.023254
62.758747,80,2431.978944
64.66782,80,2432.951732
65.447204,80,2433.873516
26.770775,34,2434.270434
3.699476,5,2434.33004
60.370776,80,2435.24293
60.770777,80,2436.227013
62.123079,80,2437.175243
21.30411,28,2437.50689
56.769122,77,2438.416879
65.777996,80,2439.388428
60.370777,80,2440.396628
62.460019,80,2441.339265
32.057004,44,2441.850573
66.104088,80,2442.852354
60.625375,80,2443.799421
62.992455,80,2444.77433
31.036392,41,2445.289314
11.886605,16,2445.478824
15.236106,20,2445.721489
26.970777,33,2446.113228
62.637443,80,2447.041242
62.269701,80,2448.008508
49.636391,66,2448.834737
59.849607,80,2449.776094
71.333657,80,2450.71411
65.026203,80,2451.734592
61.169363,80,2452.685419
64.537974,80,2453.637169
29.89208,37,2454.07441
61.170777,80,2455.085383
60.648866,80,2456.068297
59.007473,80,2456.981181
61.635686,80,2457.951515
43.502752,58,2458.63206
40.70411,53,2459.265826
67.501087,80,2460.208159
59.953616,80,2461.201686
62.910966,80,2462.119308
68.504095,80,2463.053257
62.662992,80,2464.011358
61.567248,80,2464.951435
60.525989,80,2465.901059
5.990198,9,2466.007838
64.261123,80,2466.985748
58.770777,80,2467.979021
60.882498,80,2468.905914
65.102399,80,2469.861751
35.660785,37,2470.299728
60.65634,80,2471.22089
64.370777,80,2472.168466
59.980817,80,2473.142061
59.923678,80,2474.14364
63.678011,80,2475.079824
59.673281,80,2476.022637
60.498738,80,2476.950413
69.782925,80,2477.903005
59.170777,80,2478.829072
60.348373,80,2479.792351
62.436151,80,2480.713103
62.370464,80,2481.642504
62.90411,80,2482.611965
61.988451,80,2483.573032
60.170777,79,2484.494504
65.425547,80,2485.485054
69.70411,80,2486.436351
65.70411,80,2487.370871
62.959825,80,2488.328068
30.491772,39,2488.781974
63.245148,80,2489.690339
66.892178,80,2490.632094
62.400983,80,2491.58638
59.808204,73,2492.444185
61.561701,80,2493.35442
40.865461,49,2493.930443
25.112308,32,2494.341556
57.444279,76,2495.25021
26.354072,33,2495.637174
32.359537,42,2496.138645
13.035944,17,2496.341378
31.56944,41,2496.823278
63.70367,80,2497.795798
11.636106,16,2497.983748
31.569724,39,2498.452426
62.702766,80,2499.407277
62.457007,80,2500.370573
61.693578,80,2501.310378
31.745143,43,2501.80175
61.970777,80,2502.731989
21.569724,29,2503.071664
59.636121,80,2504.063017
62.843486,80,2505.01479
62.112965,80,2505.974718
61.235136,80,2506.959627
60.318406,80,2507.889724
32.370593,42,2508.382485
62.460054,80,2509.356682
58.806941,80,2510.293905
62.496421,80,2511.225989
62.225394,80,2512.146425
61.170777,80,2513.150928
59.837437,80,2514.075442
29.225412,39,2514.530876
72.176635,80,2515.49707
60.103059,79,2516.424688
65.159441,80,2517.359589
63.260053,80,2518.299605
3.718372,5,2518.399891
60.035788,80,2519.326178
60.765848,80,2520.272095
61.211977,80,2521.167056
34.158575,45,2521.742955
39.837443,54,2522.371456
60.491414,80,2523.300917
63.701949,80,2524.235323
61.170777,80,2525.202797
61.651667,80,2526.127271
56.10411,80,2527.074259
65.55179,80,2528.053326
65.292686,80,2528.971795
59.677499,80,2529.876447
65.084238,80,2530.868228
46.929396,63,2531.620158
18.95888,25,2531.914517
40.21135,52,2532.522336
65.942833,80,2533.52998
60.990306,80,2534.519829
53.437443,80,2535.435334
60.816303,80,2536.36726
59.032165,80,2537.368112
25.169416,33,2537.761294
62.925502,80,2538.68473
62.647219,80,2539.649678
19.569418,27,2539.964937
60.303059,80,2540.883449
60.091877,80,2541.8023
59.970777,80,2542.757963
64.637442,80,2543.699378
62.436358,80,2544.650108
63.959534,80,2545.566335
71.562271,80,2546.545309
63.112314,80,2547.476061
60.365848,80,2548.394841
64.947642,80,2549.341276
47.425547,60,2550.038389
62.033548,80,2550.96033
62.108858,80,2551.928185
59.502749,80,2552.846116
63.878565,80,2553.754044
60.769379,80,2554.747827
62.56839,80,2555.663777
27.037443,36,2556.080517
60.101948,80,2557.049478
60.140311,80,2558.039058
59.790345,80,2558.963361
62.435959,80,2559.912816
59.636118,80,2560.878572
60.569454,80,2561.800101
62.17968,80,2562.737566
62.370777,80,2563.654498
51.037443,70,2564.49811
60.157883,80,2565.427503
59.790589,80,2566.344767
61.910116,80,2567.406797
61.366946,80,2568.325322
59.426204,80,2569.254544
65.328858,80,2570.221592
62.036392,80,2571.192459
25.025547,32,2571.562853
65.729272,80,2572.490614
66.901911,80,2573.492049
65.95888,80,2574.449447
60.95694,80,2575.377785
63.376677,80,2576.36175
63.789173,80,2577.296269
62.311105,80,2578.240856
63.292213,80,2579.202658
61.959537,80,2580.154144
62.091968,80,2581.089359
59.909107,80,2582.077285
65.692855,80,2583.006583
65.734071,80,2583.937014
61.367565,80,2584.858925
61.558747,80,2585.834537
19.236389,24,2586.110411
65.8325,80,2587.045612
41.745311,52,2587.66518
37.010491,49,2588.271495
63.425547,80,2589.240803
63.270167,80,2590.1671
66.926931,80,2591.114798
69.885593,80,2592.053567
62.058765,80,2592.980287
59.190486,80,2593.944523
25.90411,35,2594.398924
61.636392,80,2595.33476
63.570695,80,2596.273508
63.368491,80,2597.232236
60.892041,80,2598.157571
37.237443,49,2598.725652
63.0118,80,2599.66651
61.866608,80,2600.668542
9.623372,14,2600.83436
61.292008,80,2601.792111
65.970776,80,2602.726167
61.028213,80,2603.69504
59.898086,80,2604.634067
12.102455,17,2604.836556
60.745143,80,2605.769602
62.160262,80,2606.775008
59.835133,80,2607.710489
26.70411,37,2608.13682
66.303023,80,2609.062324
26.503059,35,2609.508455
59.490102,80,2610.43678
63.958688,80,2611.362945
13.259908,18,2611.572948
59.102752,80,2612.542591
67.678475,80,2613.470355
62.63744,80,2614.432279
65.174816,80,2615.352964
59.437261,80,2616.309791
65.158465,80,2617.239037
60.370777,80,2618.17624
66.194559,80,2619.156418
10.635783,15,2619.335746
41.370777,55,2619.998181
62.770691,80,2620.931842
60.126514,80,2621.905639
59.585336,80,2622.853186
62.359537,80,2623.789838
64.043488,80,2624.788044
60.97053,80,2625.706892
59.970777,80,2626.669293
60.770777,80,2627.629675
66.092087,80,2628.551357
62.969105,80,2629.494155
64.296042,80,2630.439928
25.961459,31,2630.844297
64.692147,77,2631.746307
37.54007,47,2632.355918
66.359347,80,2633.285168
67.970594,80,2634.270486
45.2306,61,2634.998818
39.366777,43,2635.498808
67.259943,80,2636.438066
24.103022,29,2636.812155
62.232326,80,2637.804461
61.276827,80,2638.737204
13.304109,20,2638.974866
57.692163,80,2639.953135
61.025154,80,2640.94287
21.556953,27,2641.259219
62.892871,80,2642.192496
25.825204,34,2642.590051
26.10411,38,2643.073607
61.940018,80,2644.024306
59.729469,80,2644.951809
57.826204,80,2645.891203
61.70411,80,2646.846239
30.10411,38,2647.290283
59.29135,80,2648.20964
63.666753,80,2649.20761
38.291606,52,2649.803675
55.037443,80,2650.729721
66.368615,80,2651.677208
63.154606,80,2652.650665
20.649012,27,2652.977363
62.79295,80,2653.985367
19.637443,25,2654.276471
51.444961,76,2655.216459
17.169754,20,2655.453179
11.287293,14,2655.618376
26.037443,33,2656.015317
26.937443,37,2656.443
63.942867,80,2657.380619
57.035084,80,2658.358746
61.969829,80,2659.286338
70.3097,80,2660.226518
62.081446,80,2661.176424
61.22508,80,2662.143816
62.365395,80,2663.072295
28.222641,40,2663.552013
8.999911,11,2663.682132
33.30411,40,2664.149859
2.985786,4,2664.199263
65.124408,80,2665.204696
65.03483,80,2666.133144
59.129887,80,2667.051614
55.915359,80,2668.033127
70.892688,80,2669.002492
14.76974,20,2669.24018
18.437436,25,2669.530334
49.898728,64,2670.307692
65.037442,80,2671.285848
64.209568,80,2672.245003
60.503925,80,2673.200787
60.312852,80,2674.185649
33.513219,44,2674.703495
8.000194,10,2674.820557
66.365849,80,2675.754047
59.877118,80,2676.710158
60.370777,80,2677.61971
65.095475,80,2678.534997
63.765315,80,2679.479391
62.90411,80,2680.452219
59.745296,80,2681.356718
54.103927,80,2682.303345
4.425682,6,2682.376912
66.563943,80,2683.357044
67.073918,80,2684.284207
67.19637,80,2685.212014
28.237437,36,2685.667517
4.968849,7,2685.751216
12.825375,17,2685.952608
61.530913,80,2686.878342
61.745915,80,2687.827893
59.657213,80,2688.800785
56.668198,80,2689.753002
62.310644,80,2690.673728
63.255456,80,2691.652704
60.481602,80,2692.569436
61.633563,80,2693.478881
10.903908,14,2693.647979
63.747833,80,2694.582825
61.43648,80,2695.573541
25.088545,32,2695.95764
65.944195,80,2696.881729
63.853033,80,2697.838149
55.890558,80,2698.762983
67.691881,80,2699.697469
70.090196,80,2700.636797
24.691881,33,2701.069522
63.993571,80,2702.004415
40.63231,55,2702.659103
62.769829,80,2703.587916
37.615373,53,2704.235186
28.237443,36,2704.668776
19.370777,27,2704.982839
59.847396,80,2705.893924
61.37898,80,2706.88837
39.560117,53,2707.503024
57.291027,80,2708.417808
62.059909,80,2709.378586
27.21154,35,2709.834156
54.898767,80,2710.775959
43.90411,55,2711.411658
24.080341,31,2711.782101
15.693701,20,2712.017711
67.570345,80,2712.985888
62.60126,80,2714.044213
61.559,80,2715.060363
55.370326,80,2716.013413
62.620524,80,2717.041652
59.778925,80,2718.047396
62.904103,80,2718.985384
59.377474,80,2719.989671
15.328958,20,2720.230847
17.881658,27,2720.552757
24.336433,34,2720.956242
6.419377,9,2721.061602
62.08807,80,2722.013008
63.168616,80,2722.964764
65.522936,80,2723.899146
58.768572,80,2724.85138
33.502964,49,2725.484261
66.103912,80,2726.406992
64.193643,80,2727.328024
59.666875,80,2728.288426
36.378558,50,2728.904738
63.303912,80,2729.87506
36.15323,50,2730.451525
43.113709,56,2731.122264
17.091246,24,2731.404191
60.450236,80,2732.379214
26.770777,34,2732.782436
28.335471,37,2733.216806
61.807636,80,2734.155224
59.463669,80,2735.139755
23.94689,31,2735.503252
60.09836,80,2736.454205
67.3789,80,2737.365999
61.993237,80,2738.328338
57.697509,80,2739.258947
64.770777,80,2740.173301
60.971496,80,2741.153985
59.65671,80,2742.121202
59.345604,80,2743.055415
62.504109,80,2744.052253
61.911898,80,2745.008617
63.665115,80,2745.933049
63.914211,80,2746.931911
67.362616,80,2747.88228
32.10411,42,2748.362126
63.823878,80,2749.300254
61.596945,80,2750.278306
22.52999,33,2750.675327
68.434224,80,2751.620575
62.094757,80,2752.581699
62.466569,80,2753.58088
64.899084,80,2754.574871
26.242494,38,2755.019903
39.63744,51,2755.70393
13.759522,19,2755.933142
23.027896,31,2756.336989
57.478015,80,2757.305437
13.795782,20,2757.5354
58.066432,80,2758.456404
58.237443,80,2759.418707
56.899516,80,2760.351022
62.83888,80,2761.280058
60.134821,80,2762.242537
59.137436,80,2763.154852
58.869144,80,2764.071081
36.20411,53,2764.70216
61.159119,80,2765.692525
47.823411,66,2766.463953
58.744949,80,2767.405243
57.991191,80,2768.425355
54.345137,80,2769.350754
57.224927,80,2770.305512
62.152783,80,2771.278793
61.37886,80,2772.206835
53.70411,80,2773.140318
61.911899,80,2774.102222
62.290041,80,2775.089217
60.92482,80,2776.006253
61.166911,80,2776.942094
60.864151,80,2777.920475
63.557768,80,2778.837457
62.109632,80,2779.758155
5.256683,8,2779.852866
63.011627,80,2780.825542
64.699917,80,2781.741324
6.15822,9,2781.848916
62.702557,80,2782.808525
60.275514,80,2783.788201
61.949227,80,2784.707211
60.770777,80,2785.671439
5.256683,8,2785.766685
63.131346,80,2786.739718
60.636496,80,2787.660795
62.768616,80,2788.584456
24.837443,33,2788.978837
19.737443,28,2789.308609
65.466986,80,2790.287896
49.393387,64,2791.039504
60.129895,80,2791.969475
61.623626,80,2792.917932
62.507749,80,2793.864426
63.156201,80,2794.803818
64.246314,80,2795.785676
63.526538,80,2796.713468
61.34531,80,2797.661551
61.267913,80,2798.637472
60.751061,80,2799.581611
29.892079,37,2800.012594
22.10411,34,2800.415735
62.101949,80,2801.336616
62.368616,80,2802.328432
22.037443,29,2802.662775
61.037443,80,2803.582245
65.014074,80,2804.508893
4.693099,6,2804.619674
68.790441,80,2805.57416
53.225214,73,2806.418421
35.170777,46,2806.94397
53.437443,80,2807.916841
58.190041,80,2808.838825
67.837407,80,2809.773118
62.299449,80,2810.73334
62.501705,80,2811.680525
47.609527,55,2812.3256
67.222612,80,2813.267027
61.568613,80,2814.265728
61.212939,80,2815.205369
53.326481,72,2816.055183
62.101949,80,2817.039241
59.492036,80,2817.974483
17.170774,22,2818.231867
56.091387,80,2819.174256
61.276362,80,2820.176318
50.937381,74,2821.050524
65.03744,80,2821.975188
60.791003,80,2822.926929
60.099182,80,2823.887064
59.931111,80,2824.816307
60.011659,80,2825.738198
63.847988,80,2826.722325
63.170777,80,2827.690265
66.959055,80,2828.622963
64.109963,80,2829.592935
63.037443,80,2830.508275
65.68017,80,2831.430558
62.637443,80,2832.441516
64.876356,80,2833.377052
62.890528,80,2834.407609
60.168696,80,2835.37443
60.345143,80,2836.346225
60.588055,80,2837.272034
60.478061,80,2838.278408
61.437443,80,2839.198292
54.30411,73,2840.081803
63.36766,80,2841.015899
64.091393,80,2842.019875
60.578727,80,2842.971601
60.75638,80,2843.912059
53.970777,80,2844.868585
60.626204,80,2845.839162
64.499182,80,2846.765476
62.387361,80,2847.747233
63.099614,80,2848.656643
66.898149,80,2849.588259
61.354476,80,2850.566329
25.90411,33,2850.955952
40.909926,55,2851.597269
53.907748,71,2852.418267
60.523483,80,2853.373661
64.232515,80,2854.308823
36.837443,49,2854.885684
34.10411,44,2855.395187
63.711761,80,2856.319641
61.046967,80,2857.299539
64.176656,80,2858.22261
62.905995,80,2859.143641
62.359042,80,2860.124201
8.048154,11,2860.254171
61.035474,80,2861.178302
64.636481,80,2862.121302
63.566751,80,2863.118878
63.825234,80,2864.057987
59.70145,80,2865.037633
59.473871,80,2866.027493
66.62533,80,2866.955401
60.556924,80,2867.881965
