#{"t_start": 1772229770.224811, "env_id": "highway-fast-v0"}
r,l,t
28.842539,30,3258.925867
6.81172,8,3259.030097
8.383404,10,3259.159382
29.209503,30,3259.542849
26.850085,30,3259.92509
28.541786,30,3260.302423
27.376478,30,3260.684483
3.118326,4,3260.740394
28.741549,30,3261.123698
29.207432,30,3261.503647
28.97504,30,3261.884523
18.501354,23,3262.183603
28.276645,30,3262.566189
5.879307,7,3262.656851
21.452446,28,3263.036594
27.077583,30,3263.429003
24.818805,30,3263.817772
29.107919,30,3264.21481
28.877745,30,3264.6155
15.885363,19,3264.865261
24.119287,30,3265.247989
25.410816,30,3265.639015
25.542654,27,3265.982757
2.013001,3,3266.026057
28.909146,30,3266.410234
28.181948,30,3266.801613
26.276322,28,3267.161427
25.950525,30,3267.542044
29.143993,30,3267.923631
28.943756,30,3268.305494
21.445501,23,3268.599061
18.544071,20,3268.859545
28.87581,30,3269.242701
28.358186,30,3269.622559
4.019316,5,3269.689343
4.112183,5,3269.757329
17.112169,19,3269.999223
29.241682,30,3270.37655
26.37726,30,3270.75304
28.974571,30,3271.133479
10.379307,12,3271.290482
29.173944,30,3271.669077
23.629031,27,3272.010833
27.877126,30,3272.393468
25.444631,30,3272.776266
26.576755,30,3273.170845
28.175079,30,3273.555067
29.542678,30,3273.942
25.709787,30,3274.323701
19.509789,21,3274.589698
28.675388,30,3274.966354
14.311093,16,3275.173865
29.276056,30,3275.553182
15.447189,17,3275.771287
26.88465,30,3276.148078
28.075711,30,3276.532268
29.443142,30,3276.910821
28.278762,30,3277.2927
28.444407,30,3277.672168
26.385311,30,3278.059618
9.81264,11,3278.201627
27.543195,30,3278.581461
1.913001,3,3278.624068
25.649613,29,3278.997275
12.81264,14,3279.179101
10.316249,12,3279.33491
28.842517,30,3279.716142
28.875058,30,3280.097062
29.341734,30,3280.476796
29.107905,30,3280.853589
29.208387,30,3281.229623
6.912178,8,3281.335214
27.783896,30,3281.707769
27.649777,30,3282.089243
28.77646,30,3282.464996
28.511995,30,3282.849921
10.315302,12,3283.00805
29.409195,30,3283.389145
6.945044,8,3283.494128
26.018814,30,3283.885686
8.466893,10,3284.015374
28.841697,30,3284.394792
18.549041,21,3284.66141
28.474525,30,3285.043345
29.141248,30,3285.419734
28.910297,30,3285.797601
6.63371,8,3285.900493
27.773995,30,3286.284561
29.009331,30,3286.669796
29.375851,30,3287.048325
29.242032,30,3287.430722
28.710739,30,3287.811253
14.56464,16,3288.021025
10.878835,12,3288.177824
5.129736,6,3288.258523
29.175497,30,3288.644033
28.575545,30,3289.028636
29.009174,30,3289.405395
7.067515,8,3289.508126
28.974099,30,3289.888129
23.650569,27,3290.236504
28.741206,30,3290.616642
28.975862,30,3290.994814
29.108684,30,3291.376861
27.941425,30,3291.755755
29.02831,30,3292.133397
29.141254,30,3292.513166
29.141696,30,3292.894621
8.364639,10,3293.027208
1.879667,3,3293.068562
1.880129,3,3293.10996
28.515024,30,3293.49264
9.001887,12,3293.65181
29.576956,30,3294.031121
3.68388,5,3294.097862
25.646648,28,3294.453967
4.712641,6,3294.533892
19.667044,22,3294.812584
29.108844,30,3295.192371
29.309803,30,3295.576798
7.050774,8,3295.679516
28.674869,30,3296.057962
27.244071,30,3296.444421
29.543159,30,3296.828321
12.59593,14,3297.009925
28.081117,30,3297.387826
27.098292,30,3297.767993
28.543298,30,3298.161065
21.109847,24,3298.46848
29.426257,30,3298.850158
28.445934,30,3299.231254
22.918802,30,3299.613547
1.879667,3,3299.655815
1.180129,2,3299.684977
29.643122,30,3300.0648
29.041682,30,3300.447916
26.064906,29,3300.818883
29.159771,30,3301.200208
18.443747,20,3301.45335
29.576012,30,3301.835929
10.984576,12,3301.989921
27.075265,29,3302.359321
27.772415,30,3302.740059
18.91402,21,3303.010961
29.376947,30,3303.415775
27.183388,30,3303.798823
11.046445,12,3303.953673
29.11121,30,3304.337149
29.043129,30,3304.718306
27.643505,30,3305.103493
28.942192,30,3305.48273
27.111843,30,3305.867663
28.808835,30,3306.244956
28.776431,30,3306.624203
28.929692,30,3307.001285
24.444071,26,3307.334174
28.775205,30,3307.716049
15.751756,20,3307.971414
25.04354,30,3308.362768
27.276799,29,3308.738206
29.309321,30,3309.12314
28.441915,30,3309.502339
28.162924,30,3309.881004
21.67789,23,3310.175084
27.941643,30,3310.55365
11.418573,13,3310.720293
24.609317,26,3311.047945
4.846446,6,3311.129038
27.810143,30,3311.510638
16.652937,20,3311.767458
29.244085,30,3312.146103
29.110118,30,3312.529921
27.9106,30,3312.910359
23.944018,30,3313.291996
25.950294,28,3313.651937
26.715869,30,3314.041798
29.181514,30,3314.420273
28.042169,30,3314.800523
27.910597,30,3315.178934
29.345501,30,3315.559527
29.209336,30,3315.93713
23.851988,30,3316.325066
26.797473,30,3316.705979
28.525623,30,3317.089909
16.830342,19,3317.332231
1.979667,3,3317.373231
28.673968,30,3317.753444
28.574879,30,3318.139155
9.945053,11,3318.285883
26.599307,30,3318.674048
12.011581,14,3318.85663
29.209817,30,3319.237334
28.709185,30,3319.616738
7.516736,9,3319.734075
14.618966,17,3319.949407
28.609321,30,3320.33969
18.397732,20,3320.594485
24.818298,30,3320.976006
28.576002,30,3321.353104
7.711546,9,3321.472846
12.961979,14,3321.652839
28.975517,30,3322.029312
28.375593,30,3322.405871
3.84598,5,3322.474858
28.34192,30,3322.852393
21.45247,27,3323.195645
19.278579,22,3323.481626
28.215895,30,3323.869631
28.209047,30,3324.252446
28.708357,30,3324.633986
28.47569,30,3325.012944
29.609321,30,3325.396229
22.544094,26,3325.725857
28.77602,30,3326.107324
29.711224,30,3326.484885
8.245511,9,3326.603291
7.633287,9,3326.744386
29.14169,30,3327.137123
29.309793,30,3327.518841
29.308882,30,3327.899368
29.041573,30,3328.28624
11.251172,13,3328.451807
27.432666,30,3328.838286
11.778198,13,3329.008332
9.098103,11,3329.149274
29.007588,30,3329.527974
28.573745,30,3329.907501
13.118071,15,3330.103485
29.442168,30,3330.484462
28.941209,30,3330.863231
26.975363,29,3331.227702
21.097117,23,3331.523173
29.209304,30,3331.902139
11.845029,13,3332.068388
28.575238,30,3332.450325
28.43314,30,3332.835746
18.876932,20,3333.087522
5.153112,6,3333.167382
3.830214,5,3333.234095
25.933001,30,3333.625246
29.008203,30,3334.016555
27.410117,29,3334.383656
29.243624,30,3334.75978
28.640499,30,3335.144527
12.750611,14,3335.321296
7.68278,9,3335.437191
28.740137,30,3335.815747
27.577255,30,3336.198467
23.516188,30,3336.57362
29.309795,30,3336.953214
28.050348,30,3337.332551
29.309817,30,3337.714953
29.342184,30,3338.092024
24.641855,27,3338.440388
26.117478,30,3338.829671
28.909793,30,3339.215926
26.82795,30,3339.592529
3.279313,4,3339.647541
1.848486,3,3339.689402
28.642367,30,3340.072028
8.611864,10,3340.204181
22.744935,28,3340.557869
13.644576,15,3340.749848
23.252624,29,3341.124764
28.577139,30,3341.500044
27.909996,30,3341.881458
15.745053,17,3342.097606
28.175256,30,3342.475971
29.043098,30,3342.856136
28.974402,30,3343.231974
28.041961,30,3343.630716
29.476946,30,3344.017727
28.94182,30,3344.397252
28.974559,30,3344.777658
22.109146,24,3345.084452
8.218673,11,3345.231667
29.109802,30,3345.610407
28.045843,30,3345.990071
3.951661,5,3346.054692
6.478025,8,3346.178541
26.617677,30,3346.587847
28.84568,30,3346.969167
16.210738,18,3347.198645
28.907755,30,3347.583259
26.265414,30,3347.962381
28.976322,30,3348.336977
29.326879,30,3348.727562
11.863531,13,3348.896561
23.39633,25,3349.22069
24.416334,26,3349.552417
27.775689,30,3349.9351
22.51742,24,3350.245217
28.841419,30,3350.626181
27.641515,30,3351.003079
16.609789,18,3351.236054
14.045044,15,3351.430149
29.107919,30,3351.811709
27.062525,29,3352.174154
28.176509,30,3352.556402
29.009358,30,3352.940092
12.917302,14,3353.122028
4.279317,5,3353.188075
21.395459,23,3353.485546
27.84856,30,3353.871467
26.477649,30,3354.251065
28.794266,30,3354.634698
16.711242,18,3354.861297
26.749176,30,3355.239569
20.796845,23,3355.532213
28.740489,30,3355.914162
19.431157,22,3356.192375
29.441777,30,3356.572576
27.400612,30,3356.952623
29.075039,30,3357.330222
28.009793,30,3357.70921
26.533684,30,3358.095453
28.775639,30,3358.475917
25.727486,28,3358.838673
19.478362,21,3359.107104
5.71264,7,3359.201529
25.318805,30,3359.585638
25.784764,30,3360.009627
28.277373,30,3360.46345
1.946334,3,3360.507265
28.842168,30,3360.890042
28.377191,30,3361.271648
27.841283,30,3361.680142
26.53286,30,3362.069259
29.075214,30,3362.449589
27.828683,30,3362.832606
26.782655,29,3363.199881
29.242182,30,3363.590495
8.67882,10,3363.722257
3.897343,5,3363.79016
29.043136,30,3364.172913
10.678363,12,3364.328827
25.544139,30,3364.711448
29.040611,30,3365.088157
28.74319,30,3365.46692
4.978845,6,3365.548813
27.942616,30,3365.928341
29.274567,30,3366.303886
28.209182,30,3366.682485
14.743638,16,3366.889828
16.361659,18,3367.121237
29.608391,30,3367.501065
1.979667,3,3367.541914
25.776453,30,3367.929529
24.281523,30,3368.312496
25.977807,30,3368.69763
22.107603,24,3369.009665
28.214132,30,3369.390421
9.149739,11,3369.531463
12.91264,14,3369.71056
6.785029,8,3369.813894
29.609817,30,3370.197502
15.645487,17,3370.414671
29.40933,30,3370.795651
27.331893,30,3371.177566
14.947047,17,3371.392878
26.614454,30,3371.776338
5.046446,6,3371.854282
14.744056,16,3372.057804
27.011944,30,3372.44186
26.651203,30,3372.822177
26.442549,30,3373.199621
29.074595,30,3373.581288
29.642669,30,3374.016575
28.476312,30,3374.399178
1.979667,3,3374.440302
12.234384,14,3374.621016
6.712219,8,3374.727668
29.475987,30,3375.10834
13.644557,15,3375.301945
19.110761,21,3375.566874
13.698705,15,3375.760765
29.308835,30,3376.140576
29.443613,30,3376.516796
4.386373,6,3376.594872
28.814211,30,3376.973758
6.796403,8,3377.078028
19.943152,22,3377.356539
29.345133,30,3377.738205
28.860222,30,3378.121573
9.031667,11,3378.261164
29.211696,30,3378.641078
29.408251,30,3379.024719
29.374068,30,3379.409922
29.340277,30,3379.788164
29.074921,30,3380.165502
28.975039,30,3380.544688
21.744528,23,3380.838785
29.408682,30,3381.220191
22.1596,24,3381.528403
27.907779,30,3381.908764
29.810752,30,3382.292572
27.78233,30,3382.672772
24.045911,26,3383.000354
6.812028,8,3383.103763
29.173933,30,3383.481651
26.685467,30,3383.867763
29.174071,30,3384.255754
1.781819,3,3384.2978
17.144398,19,3384.542404
22.161171,24,3384.868526
3.979323,5,3384.934264
27.706509,30,3385.31688
26.810125,30,3385.700336
27.774762,30,3386.080146
3.913118,5,3386.146696
25.553082,30,3386.529287
19.577891,21,3386.834266
29.108222,30,3387.236366
28.575999,30,3387.620779
28.706989,30,3388.003856
28.362097,30,3388.393948
29.040125,30,3388.773824
28.509223,30,3389.155404
29.173779,30,3389.534427
29.44222,30,3389.925537
29.541266,30,3390.307741
16.542683,18,3390.539747
27.843947,30,3390.927597
28.476322,30,3391.313715
25.210737,27,3391.654632
29.042186,30,3392.029968
26.333629,30,3392.406804
28.742979,30,3392.790643
29.109353,30,3393.168835
28.709206,30,3393.550552
18.442797,20,3393.807181
27.674102,30,3394.187647
28.774864,30,3394.568335
28.545772,30,3394.944678
28.482077,30,3395.326567
28.908877,30,3395.711226
29.309321,30,3396.090502
26.483389,30,3396.472232
24.662563,27,3396.814982
24.964228,30,3397.199355
29.14121,30,3397.577952
16.151036,19,3397.821023
29.275827,30,3398.202155
29.408723,30,3398.583062
28.375023,30,3398.965121
29.075867,30,3399.343164
28.207632,30,3399.724792
4.679308,6,3399.805294
28.740601,30,3400.187032
13.411062,15,3400.375572
25.351653,30,3400.755303
19.479446,22,3401.042094
26.151189,30,3401.42583
28.840611,30,3401.809226
10.97886,12,3401.963089
18.697744,22,3402.245019
29.108859,30,3402.621845
29.509336,30,3403.001276
26.517559,30,3403.382054
25.94638,30,3403.770487
29.143126,30,3404.149684
28.009133,30,3404.528673
29.075973,30,3404.910236
28.742346,30,3405.293786
2.945573,4,3405.347668
27.775364,30,3405.728742
28.375363,30,3406.108791
28.376163,30,3406.49208
24.5848,30,3406.876725
28.049336,30,3407.253731
13.415731,15,3407.443672
29.175997,30,3407.825738
8.777919,10,3407.954466
16.548036,19,3408.197717
4.013118,5,3408.26369
26.960119,30,3408.649505
12.811098,14,3408.832964
3.013158,4,3408.886496
28.640153,30,3409.266739
6.545974,8,3409.3744
28.976003,30,3409.751456
29.075975,30,3410.132042
29.009643,30,3410.512002
15.208751,17,3410.733286
1.980129,3,3410.775491
28.143261,30,3411.159539
26.147772,29,3411.529543
7.952081,10,3411.662429
29.008849,30,3412.04034
29.109605,30,3412.427733
29.776503,30,3412.807828
17.278417,20,3413.063988
28.975525,30,3413.445065
29.042197,30,3413.826778
29.275079,30,3414.210835
27.727722,30,3414.596804
28.407497,30,3414.980937
29.274624,30,3415.35256
29.443126,30,3415.731284
29.212734,30,3416.115081
27.699886,30,3416.49959
26.050875,30,3416.877443
29.407886,30,3417.253086
19.749863,22,3417.535905
29.176298,30,3417.91467
29.560242,30,3418.294464
29.276946,30,3418.670354
29.109335,30,3419.057448
25.841986,29,3419.427835
29.108246,30,3419.810994
28.608247,30,3420.193929
26.583744,30,3420.582413
28.375894,30,3420.964935
25.296826,27,3421.307962
28.508069,30,3421.689137
29.008863,30,3422.132107
29.210288,30,3422.544259
29.141549,30,3422.927128
28.111058,30,3423.306555
23.129688,25,3423.653521
27.65261,30,3424.036551
29.479258,30,3424.4155
4.712641,6,3424.494639
7.245053,8,3424.600469
25.251652,30,3424.981174
19.043156,21,3425.246875
29.176948,30,3425.626775
28.709171,30,3426.013146
26.118421,30,3426.396492
27.575224,30,3426.778359
12.662103,14,3426.958079
28.041862,30,3427.339914
28.26582,30,3427.718993
22.09449,24,3428.024399
29.042783,30,3428.400421
1.880129,3,3428.442202
3.764314,5,3428.508202
29.075516,30,3428.887657
10.47821,12,3429.04285
29.343451,30,3429.423765
27.309843,30,3429.805987
2.878878,4,3429.860311
29.075988,30,3430.240641
26.34448,30,3430.620573
26.911516,30,3431.003161
22.276973,24,3431.309216
29.209307,30,3431.693069
28.874427,30,3432.080018
28.673254,30,3432.46048
28.442324,30,3432.841653
2.946492,4,3432.894931
20.329668,23,3433.189724
28.741734,30,3433.567066
29.076329,30,3433.947235
29.242183,30,3434.326641
28.974213,30,3434.712938
28.86089,30,3435.094123
24.964991,29,3435.460439
13.246549,15,3435.653938
28.507431,30,3436.039533
27.216617,30,3436.422489
29.31028,30,3436.802338
9.630943,11,3436.941467
28.308694,30,3437.328032
29.159283,30,3437.706792
28.841696,30,3438.085976
28.874668,30,3438.464159
29.34264,30,3438.850378
29.576484,30,3439.22747
29.142206,30,3439.608598
25.111877,30,3439.991395
27.941396,30,3440.376936
4.979308,6,3440.455183
28.94171,30,3440.837537
28.742655,30,3441.213914
28.608836,30,3441.599656
11.178372,12,3441.753038
27.085473,30,3442.138858
10.878685,12,3442.294309
1.913001,3,3442.337356
29.374099,30,3442.720054
29.308863,30,3443.099844
29.041224,30,3443.479602
25.244557,27,3443.824434
2.212212,3,3443.866007
28.409174,30,3444.248015
28.576797,30,3444.626636
8.911721,10,3444.75977
2.945573,4,3444.814144
15.329362,17,3445.031274
16.71975,20,3445.291079
20.143152,22,3445.57097
29.308416,30,3445.952968
27.816911,30,3446.3304
29.175988,30,3446.742768
28.976313,30,3447.146588
27.142087,30,3447.526474
26.566153,30,3447.904912
29.241697,30,3448.282133
29.408415,30,3448.664306
12.517613,14,3448.846146
28.410279,30,3449.224157
29.375015,30,3449.602085
28.809322,30,3449.985577
29.242042,30,3450.36414
29.274099,30,3450.766313
29.276779,30,3451.149222
29.008988,30,3451.533473
23.57646,25,3451.852622
29.377418,30,3452.235422
28.608213,30,3452.619191
12.298071,14,3452.800198
28.076312,30,3453.186903
29.744099,30,3453.56643
29.209321,30,3453.952371
29.208849,30,3454.340524
5.933021,8,3454.442906
8.644393,10,3454.571512
27.77513,30,3454.960492
29.376946,30,3455.339876
8.549594,10,3455.469596
29.442206,30,3455.846211
27.708796,30,3456.226639
29.474596,30,3456.608607
28.809201,30,3456.986067
26.31851,30,3457.367429
15.160684,17,3457.584069
29.308228,30,3457.96675
13.810407,15,3458.159783
26.242887,30,3458.53823
12.096403,13,3458.708708
4.245512,5,3458.777215
27.960777,30,3459.158525
28.542205,30,3459.538788
26.043779,30,3459.916302
28.743151,30,3460.297213
28.941059,30,3460.678085
7.352215,9,3460.795216
29.510752,30,3461.17822
29.274724,30,3461.555609
27.975577,30,3461.937104
29.006946,30,3462.318611
25.21003,30,3462.704225
16.97855,20,3462.963983
28.898475,30,3463.344732
27.76384,30,3463.725941
16.294349,18,3463.957282
26.716894,30,3464.336561
29.475516,30,3464.717607
14.377327,16,3464.922661
28.247383,30,3465.301747
28.110152,30,3465.690785
29.343452,30,3466.070805
29.07408,30,3466.451747
28.508851,30,3466.828893
22.876512,24,3467.136985
8.77835,10,3467.266816
11.57697,13,3467.434553
28.275967,30,3467.814092
29.341734,30,3468.193036
29.075876,30,3468.574515
28.708835,30,3468.954048
25.733684,30,3469.335991
29.143609,30,3469.720679
29.196178,30,3470.100582
28.908075,30,3470.479175
29.509818,30,3470.859149
25.177265,27,3471.205152
29.142059,30,3471.585109
26.616902,30,3471.966909
9.981188,11,3472.109609
13.286841,15,3472.305265
28.082407,30,3472.691174
6.912178,8,3472.795156
29.308962,30,3473.174448
4.117913,5,3473.242891
18.62831,20,3473.499019
29.609335,30,3473.878911
29.076461,30,3474.261885
16.845453,20,3474.521368
15.829824,18,3474.750281
10.745025,12,3474.904336
28.975394,30,3475.284498
28.174893,30,3475.666815
29.309307,30,3476.044166
17.277416,19,3476.285493
18.844832,21,3476.555046
13.599186,17,3476.777718
27.731364,30,3477.159142
